ID,Label,Statement,Subject,Speaker,Speaker Job Title,State,Political Party Affiliation,True Count,False Count,Context
632,false,"Barack Obama ""openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006.""",foreign-policy,jerome-corsi,author,New Jersey,constitution-party,0,3,his book <i>The Obama Nation</i>.
8545,false,I am the first Latina to run for governor of Texas.,"candidates-biography,diversity,elections,history",miriam-martinez,Journalist,Texas,republican,0,1,her campaign website
5006,false,"Says Freddie Mac, electric co-ops and credit unions are all government sponsored enterprises.","financial-regulation,new-hampshire-2012",newt-gingrich,"Co-host on CNN's ""Crossfire""",Georgia,republican,10,42,"a Republican presidential debate in Sioux City, Iowa"
12580,true,The National Park Service has an annual budget that is less than the city of Austin.,"city-budget,city-government,federal-budget,recreation",jonathan-jarvis,"director, National Park Service",,none,0,0,testimony before a U.S. House committee
6673,false,Weve doubled our use of renewable energy.,energy,barack-obama,President,Illinois,democrat,163,150,"a speech in Seminole, Fla."
5791,false,The total unemployment rate for Hispanic or Latino workers has increased from 10% to 10.3% between January 2009 and March 2012.,jobs,mitt-romney,Former governor,Massachusetts,republican,33,85,a graphic released by his campaign
12889,true,Says Carlos Beruff supported (Charlie) Crist even after he switched parties.,candidates-biography,florida-first-project,,Florida,republican,1,0,a campaign ad
2636,true,The Seattle Times called Patty Murray a prolific sponsor of earmarks. Patty even defended the Bridge to Nowhere.,"federal-budget,message-machine",dino-rossi,,Washington,republican,1,0,a campaign ad
4351,false,"As we near the 10th anniversary of the 9/11 terrorist attacks, we should not forget that some of the hijackers used New Jersey drivers licenses to board those aircraft.","terrorism,transportation",kevin-otoole,State Senator,New Jersey,republican,0,1,an opinion piece in the Times of Trenton
748,false,"""Senator Obama has the most liberal voting record in the United States Senate.""",candidates-biography,john-mccain,U.S. senator,Arizona,republican,37,78,"Oxford, Miss."
904,false,"""Mr. Warren compared same-sex couples to incest.""","gays-and-lesbians,religion",barney-frank,U.S. Representative,Massachusetts,democrat,0,1,TV interview
7366,false,"Except for Virginia, the other 49 states keep raising their gas tax.","states,taxes,transportation",richard-saslaw,State Senate Minority Leader,Virginia,democrat,0,6,a news conference.
303,true,"""While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart.""",candidates-biography,barack-obama,President,Illinois,democrat,163,150,"a debate in Myrtle Beach, S.C."
2178,true,"In 2009, the Small Business Entrepreneurship Council ranked Ohio 11th in the nation and 1st in the Midwest for overall business climate.","economy,small-business",ted-strickland,Former Ohio governor,Ohio,democrat,4,9,a news release
7424,false,Says Chuck Hagels nomination as defense secretary has been publicly celebrated by the Iranian government.,"foreign-policy,military",ted-cruz,Senator,Texas,republican,19,77,a Politico column.
7380,false,Says he was the first local official to endorse Barack Obama,elections,ed-fitzgerald,Cuyahoga County executive,Ohio,democrat,1,2,a speech to Ohio College Democrats.
12442,false,Says Donald Trump has the second-highest disapproval ratings of anyone running for president.,polls,ted-cruz,Senator,Texas,republican,19,77,an online campaign ad
11882,true,Says she is 6th in hard dollars raised and has more cash on hand than Governors (John) Kasich and (Chris) Christie combined.,campaign-finance,carly-fiorina,,California,republican,3,12,a column posted on Medium.com
12218,false,Poll after poll after poll shows me beating Hillary.,polls,ted-cruz,Senator,Texas,republican,19,77,an interview on CNN
6335,false,"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen.",economy,mitt-romney,Former governor,Massachusetts,republican,33,85,an introduction to a web video
503,true,"""Sen. Obama has been to Iraq once.""",iraq,john-mccain,U.S. senator,Arizona,republican,37,78,"a town hall meeting in Reno, Nev."
7362,true,There are twice as many gun shops as McDonalds in the United States.,guns,markel-hutchins,,Georgia,democrat,1,0,an interview
953,false,"Republican leaders said ""no"" to ""tax cuts for 95% of working Americans.""","stimulus,taxes",americans-united-change,,,none,1,5,a cable TV ad
4257,false,"The Northwest Corridor highway project in Cobb and Cherokee counties is expected to create over 9,700 jobs statewide.",jobs,georgia-department-transportation,,,none,0,1,a press release
9262,false,Greenlight Pinellas wont take existing lanes from other vehicles.,transportation,friends-greenlight,,,none,0,1,an email to voters
2066,false,The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover any legal abortion.,"abortion,health-care,states",national-right-life-committee,,,none,0,3,a prepared statement
13435,true,"(Deborah) Ross defends those who want to burn the American flag, and even called efforts to ban flag-burning ridiculous, yet refused to help a disabled veteran fly the flag.","legal-issues,military,campaign-advertising,patriotism,veterans",senate-leadership-fund,,,republican,1,0,a TV ad
10168,false,"A new Colorado law literally allows residents to print ballots from their home computers, then encourages them to turn ballots over to collectors.",elections,megyn-kelly,"Host of ""The Kelly File""",,talk-show-host,0,1,"a segment on ""The Kelly File"""
8174,false,Only in Washington would politicians spend $27 million to teach Moroccans how to make pottery.,"federal-budget,government-efficiency",karen-handel,,,republican,3,3,a website posting
12923,false,"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001.",terrorism,rudy-giuliani,Attorney,New York,republican,7,23,"a speech in Youngstown, Ohio"
1204,true,"""FDR was called a socialist and a communist.""",history,barack-obama,President,Illinois,democrat,163,150,"interview on ""Late Night with David Letterman"""
13292,false,"Donald Trumps education plan to dramatically slash funding for public education would fire 49,000 Texas teachers.",education,progress-texas,,Texas,none,0,5,a blog post
11936,true,"In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.","campaign-finance,elections",donald-trump,President-Elect,New York,republican,37,238,a Republican debate
1946,true,"In the last 6 years, there have been 420 elections for State Senator and State Representative. Only three incumbents have been defeated!","elections,florida-amendments,redistricting",fair-districts-florida,,Florida,organization,0,0,on the Fair Districts Florida website
10415,true,"If you ask how many times did Ronald Reagan attend a fundraiser when he ran for re-election in 1984, the answer is eight times. If you say how many times did Barack Obama attend a fundraiser in 2012, the answer is 228 times.",campaign-finance,lawrence-lessig,Professor at Harvard Law School,Massachusetts,activist,1,0,an editorial board interview with the Concord Monitor
7691,true,Women in Ohio earn on average 77 cents for every dollar earned by a man.,"jobs,women,workers",marcia-fudge,Representative from Ohio's 11th Congressional District,Ohio,democrat,4,1,a Facebook posting
10033,false,Says U.S. Rep. Steve Southerland voted himself health care for life.,"elections,health-care",democratic-congressional-campaign-committee,,,democrat,1,28,a campaign commercial
9698,false,"Oregons three largest employers, and 13 of the top 25, are health care providers.","economy,health-care",george-will,Columnist,Maryland,columnist,5,14,a syndicated column
10062,false,We were told there would never be a case of Ebola in the United States.,"ebola,health-care,military,public-health,public-safety",john-mccain,U.S. senator,Arizona,republican,37,78,"comments on CNN's ""State of the Union"""
3652,false,President Barack Obama took exactly none of his own deficit reduction commissions ideas. Not one.,"deficit,federal-budget",john-boehner,Speaker of the House of Representatives,Ohio,republican,4,37,an interview with ABC news
2071,false,"We dont get a lot of calls from this White House I have, frankly, never had a call from them.",bipartisanship,rick-perry,Governor,Texas,republican,23,78,an interview
3645,true,Foreign companies in the United States have a significantly higher unionization rate than other companies overall.,"labor,unions",sherrod-brown,U.S. Senator,Ohio,democrat,8,8,a Senate committee hearing
1016,false,The federal Hate Crimes Prevention Act bill would create special protection for pedophiles.,crime,steve-king,,Iowa,republican,0,3,a Fox News interview
9809,false,"Says of Mitch McConnell,What can happen in 30 years? A senator can become a multi-millionaire in public office.","congress,corrections-and-updates,income,message-machine-2014,wealth",alison-lundergan-grimes,Secretary of State,Kentucky,democrat,1,4,a campaign ad
